agent_id,amount,timestamp
12420,2941.1,2023-03-02 08:22:42
921,2969.18,2023-03-02 05:11:06
13422,71.68,2023-03-02 08:55:18
13626,1961.54,2023-03-02 06:31:10
13830,436.16,2023-03-02 03:28:09
850,315.79,2023-03-02 04:54:48
11342,648.74,2023-03-02 01:11:54
14344,2007.98,2023-03-02 01:11:02
14651,59.75,2023-03-02 06:10:15
11456,1208.21,2023-03-02 06:54:35
114,215.63,2023-03-02 03:21:08
11449,1910.17,2023-03-02 01:49:06
11260,327.26,2023-03-02 01:42:11
15198,446.79,2023-03-02 05:10:05
10156,686.59,2023-03-02 07:28:02
13444,796.48,2023-03-02 04:32:15
14872,652.29,2023-03-02 04:31:14
15476,649.85,2023-03-02 06:22:56
13620,1176.2,2023-03-02 01:53:14
10509,269.48,2023-03-02 05:52:24
11062,293.83,2023-03-02 05:35:34
605,133.57,2023-03-02 02:04:26
10475,1956.45,2023-03-02 03:27:57
10977,466.71,2023-03-02 05:14:30
928,252.69,2023-03-02 06:25:54
10894,584.15,2023-03-02 04:08:25
10238,645.26,2023-03-02 03:44:33
15056,351.95,2023-03-02 03:34:01
11842,929.53,2023-03-02 03:45:27
15165,431.22,2023-03-02 02:39:32
10429,711.21,2023-03-02 06:20:03
11286,1119.09,2023-03-02 04:32:13
11708,239.93,2023-03-02 02:57:57
10381,570.79,2023-03-02 04:16:40
485,4626.13,2023-03-02 04:40:55
696,2147.52,2023-03-02 04:02:36
12558,429.78,2023-03-02 03:23:05
12745,1389.66,2023-03-02 02:15:57
13501,665.39,2023-03-02 07:01:25
12473,279.54,2023-03-02 04:07:37
14892,291.64,2023-03-02 03:28:39
11832,233.31,2023-03-02 04:29:50
11157,246.37,2023-03-02 03:36:47
14629,1175.2,2023-03-02 04:17:23
14235,136.53,2023-03-02 07:30:20
13312,1940.01,2023-03-02 03:54:12
11002,917.17,2023-03-02 07:58:15
10412,981.41,2023-03-02 02:10:17
12477,2920.26,2023-03-02 05:49:24
10682,201.35,2023-03-02 04:24:27
14373,851.21,2023-03-02 02:39:17
333,336.93,2023-03-02 08:40:43
3,925.06,2023-03-02 03:30:47
12663,1329.91,2023-03-02 04:13:18
15158,557.08,2023-03-02 02:05:48
394,328.36,2023-03-02 01:35:53
607,286.93,2023-03-02 02:23:29
14713,118.59,2023-03-02 01:38:37
15395,614.49,2023-03-02 02:17:34
15189,736.82,2023-03-02 02:34:07
14602,204.56,2023-03-02 05:57:06
12136,1331.03,2023-03-02 06:31:48
10178,751.04,2023-03-02 02:05:13
10056,2301.56,2023-03-02 04:20:21
11634,919.14,2023-03-02 03:10:35
10160,621.59,2023-03-02 01:11:50
12888,211.14,2023-03-02 06:24:36
277,498.83,2023-03-02 06:32:05
10725,5269.91,2023-03-02 06:37:57
6,327.35,2023-03-02 03:53:53
14243,1569.92,2023-03-02 05:03:24
13692,252.83,2023-03-02 05:37:54
14011,547.14,2023-03-02 04:28:56
14801,1617.43,2023-03-02 06:08:55
10948,9454.31,2023-03-02 02:36:24
11029,1756.65,2023-03-02 03:51:54
14116,1361.19,2023-03-02 02:57:01
15338,548.07,2023-03-02 03:17:18
10226,317.53,2023-03-02 04:30:19
13375,901.22,2023-03-02 05:37:27
14956,456.22,2023-03-02 03:51:31
195,1782.31,2023-03-02 02:46:53
13662,502.21,2023-03-02 05:26:37
12980,323.48,2023-03-02 11:17:02
10325,1490.54,2023-03-02 02:03:26
11585,657.85,2023-03-02 03:57:16
555,5928.84,2023-03-02 02:34:47
12951,537.0,2023-03-02 05:22:22
14108,674.22,2023-03-02 01:35:55
10756,748.21,2023-03-02 06:31:23
15037,120.05,2023-03-02 03:48:06
911,1130.23,2023-03-02 04:48:37
15003,1102.0,2023-03-02 05:03:15
10403,2034.35,2023-03-02 04:52:52
974,2954.14,2023-03-02 09:15:47
10650,57.04,2023-03-02 02:15:57
11521,967.49,2023-03-02 04:02:37
14179,615.65,2023-03-02 02:54:29
216,1802.32,2023-03-02 04:55:00
10984,38.94,2023-03-02 03:53:20
10735,633.61,2023-03-02 05:21:18
13373,412.33,2023-03-02 09:29:57
13562,494.3,2023-03-02 06:35:50
12392,229.4,2023-03-02 03:34:02
10497,4888.5,2023-03-02 04:27:25
11617,821.62,2023-03-02 04:23:13
11587,1927.94,2023-03-02 00:26:28
11237,665.87,2023-03-02 04:49:40
11381,980.79,2023-03-02 04:56:03
13645,458.46,2023-03-02 05:32:22
14273,699.08,2023-03-02 05:31:53
15416,529.98,2023-03-02 02:54:56
11024,113.65,2023-03-02 02:53:42
43,977.41,2023-03-02 04:14:35
11545,618.09,2023-03-02 07:46:24
14123,847.89,2023-03-02 07:10:09
773,4304.36,2023-03-02 03:01:44
803,2412.43,2023-03-02 07:41:42
15137,488.97,2023-03-02 00:25:58
13763,242.71,2023-03-02 03:47:59
741,1772.23,2023-03-02 04:51:26
14192,588.16,2023-03-02 09:54:55
10490,460.52,2023-03-02 01:49:02
15169,1053.7,2023-03-02 03:40:53
11040,1437.43,2023-03-02 05:22:25
14173,487.29,2023-03-02 03:36:27
14277,1097.08,2023-03-02 03:36:21
10374,4006.48,2023-03-02 02:10:46
15229,420.55,2023-03-02 08:09:38
13218,1001.64,2023-03-02 03:12:16
12669,18.59,2023-03-02 03:46:15
10739,121.97,2023-03-02 03:18:58
292,8.8,2023-03-02 05:38:20
11105,725.2,2023-03-02 02:18:26
12232,576.25,2023-03-02 04:51:26
13402,887.83,2023-03-02 05:18:07
10265,1061.42,2023-03-02 07:05:01
13591,1154.82,2023-03-02 02:14:46
11964,443.7,2023-03-02 03:39:35
14452,162.55,2023-03-02 06:58:28
10398,1964.84,2023-03-02 03:52:13
10384,282.9,2023-03-02 03:36:10
14469,1086.23,2023-03-02 01:19:03
11141,1960.51,2023-03-02 11:19:56
11527,953.37,2023-03-02 04:15:56
11188,301.08,2023-03-02 05:51:35
18,354.25,2023-03-02 04:44:39
14218,474.41,2023-03-02 04:46:33
13913,431.62,2023-03-02 00:10:10
12825,139.01,2023-03-02 07:57:38
11349,4087.32,2023-03-02 06:21:35
10625,139.99,2023-03-02 06:03:50
11679,511.91,2023-03-02 05:07:56
11474,168.02,2023-03-02 08:37:14
14990,695.58,2023-03-02 06:12:22
141,1179.32,2023-03-02 06:23:19
13635,13.18,2023-03-02 00:08:14
12351,496.82,2023-03-02 02:33:16
11453,582.54,2023-03-02 05:24:12
13801,1550.5,2023-03-02 05:47:37
156,322.28,2023-03-02 03:50:14
14718,1942.89,2023-03-02 01:23:39
15014,41.53,2023-03-02 00:03:41
12845,2974.42,2023-03-02 05:51:10
11570,383.91,2023-03-02 05:00:15
13520,404.29,2023-03-02 04:41:25
14504,1177.58,2023-03-02 02:37:27
14679,564.44,2023-03-02 08:33:42
13911,1075.64,2023-03-02 02:41:10
11778,88.65,2023-03-02 09:42:09
13542,346.31,2023-03-02 04:39:53
14517,966.65,2023-03-02 04:45:30
10222,527.29,2023-03-02 03:25:18
10731,1609.45,2023-03-02 03:25:06
14690,860.3,2023-03-02 05:49:44
10458,2322.7,2023-03-02 00:15:05
14569,1016.27,2023-03-02 03:33:02
10652,2892.38,2023-03-02 04:07:56
10029,170.21,2023-03-02 01:49:59
699,762.11,2023-03-02 02:03:02
13964,862.15,2023-03-02 01:20:32
12759,907.11,2023-03-02 04:39:05
12586,761.75,2023-03-02 04:25:41
14482,253.02,2023-03-02 04:09:11
237,2739.33,2023-03-02 01:51:26
10634,289.69,2023-03-02 04:28:38
10560,1860.49,2023-03-02 03:28:25
27,4304.54,2023-03-02 02:43:30
10379,1871.62,2023-03-02 01:29:04
14755,146.56,2023-03-02 03:19:06
12353,1168.45,2023-03-02 03:42:42
13494,858.14,2023-03-02 03:37:23
369,260.76,2023-03-02 06:56:21
14154,314.87,2023-03-02 05:10:02
10365,592.62,2023-03-02 04:10:06
11234,2540.67,2023-03-02 05:34:32
495,14.09,2023-03-02 02:29:24
12646,215.32,2023-03-02 06:29:28
10791,594.58,2023-03-02 05:26:41
858,65.79,2023-03-02 01:39:54
14064,185.58,2023-03-02 05:57:27
12528,2324.44,2023-03-02 00:27:31
14498,220.37,2023-03-02 01:09:43
13089,303.65,2023-03-02 03:26:58
10821,649.0,2023-03-02 05:10:21
14467,292.02,2023-03-02 02:30:08
13742,1257.28,2023-03-02 05:55:26
662,1385.19,2023-03-02 02:12:17
12020,182.39,2023-03-02 03:36:58
10450,1940.82,2023-03-02 04:12:27
12381,291.86,2023-03-02 04:12:51
12312,212.15,2023-03-02 00:38:28
874,1654.46,2023-03-02 02:08:38
11629,2807.16,2023-03-02 03:56:24
14480,606.71,2023-03-02 07:41:56
13142,1415.96,2023-03-02 02:25:10
12125,189.68,2023-03-02 02:43:53
14989,107.33,2023-03-02 05:17:10
13230,1751.82,2023-03-02 04:23:09
904,1394.87,2023-03-02 03:31:49
14717,1769.37,2023-03-02 03:12:48
14472,391.83,2023-03-02 08:56:48
12627,2129.01,2023-03-02 02:59:52
10876,2902.58,2023-03-02 03:12:10
13754,813.47,2023-03-02 01:29:21
15053,1474.97,2023-03-02 04:57:50
11688,464.72,2023-03-02 00:12:37
10097,210.36,2023-03-02 04:41:33
13304,2916.6,2023-03-02 02:30:19
11019,1113.36,2023-03-02 06:04:17
14048,123.66,2023-03-02 08:11:17
10645,1396.03,2023-03-02 08:15:22
71,461.29,2023-03-02 03:22:32
12409,83.5,2023-03-02 07:29:11
11220,1251.73,2023-03-02 03:00:50
12508,2393.81,2023-03-02 04:51:08
754,1373.83,2023-03-02 10:14:36
632,2886.63,2023-03-02 06:12:21
14073,559.69,2023-03-02 05:41:58
14283,144.6,2023-03-02 06:09:19
10943,9.41,2023-03-02 03:41:12
11423,263.6,2023-03-02 02:29:27
484,779.28,2023-03-02 06:09:09
11249,5943.32,2023-03-02 02:14:33
14208,744.0,2023-03-02 06:31:52
12553,1387.34,2023-03-02 00:37:57
847,570.66,2023-03-02 05:21:10
13118,2961.64,2023-03-02 01:11:59
10642,51.33,2023-03-02 03:23:29
12715,2849.86,2023-03-02 06:25:39
10747,498.48,2023-03-02 04:08:33
14747,1587.45,2023-03-02 07:05:06
13212,8.82,2023-03-02 03:01:14
15043,1178.84,2023-03-02 01:25:23
374,5925.79,2023-03-02 06:11:14
15039,1304.01,2023-03-02 04:13:41
12740,2952.51,2023-03-02 03:29:00
12228,196.05,2023-03-02 04:00:55
734,403.49,2023-03-02 05:55:47
11971,247.89,2023-03-02 06:34:05
12846,450.63,2023-03-02 03:25:55
12674,3187.92,2023-03-02 02:12:53
724,4321.58,2023-03-02 01:57:28
385,2297.82,2023-03-02 06:44:53
14937,943.95,2023-03-02 04:02:07
12590,1483.89,2023-03-02 01:26:15
10397,344.33,2023-03-02 05:59:20
12313,585.64,2023-03-02 05:44:08
14149,421.75,2023-03-02 02:28:24
11567,1293.18,2023-03-02 07:15:12
12672,506.98,2023-03-02 02:24:35
12552,13.91,2023-03-02 01:03:04
13770,22.68,2023-03-02 02:04:09
11796,1186.0,2023-03-02 05:42:44
10730,1554.06,2023-03-02 06:38:28
15033,395.25,2023-03-02 07:08:24
10095,154.79,2023-03-02 06:15:45
12750,32.11,2023-03-02 03:19:48
10846,88.7,2023-03-02 07:13:02
10246,60.65,2023-03-02 03:11:52
11038,57.7,2023-03-02 03:02:08
955,2919.44,2023-03-02 03:08:47
11791,2029.17,2023-03-02 05:45:37
10711,953.24,2023-03-02 05:06:54
716,809.93,2023-03-02 05:57:42
13391,464.09,2023-03-02 05:36:55
12827,1831.5,2023-03-02 05:07:47
13487,93.01,2023-03-02 05:34:32
14811,565.26,2023-03-02 04:19:12
981,252.57,2023-03-02 07:14:34
14370,735.26,2023-03-02 05:16:19
11657,514.38,2023-03-03 04:01:52
11235,77.73,2023-03-03 06:48:37
10398,612.29,2023-03-03 04:52:37
14738,320.09,2023-03-03 03:05:44
13767,2857.87,2023-03-03 05:14:18
12991,2160.8,2023-03-03 03:13:07
12971,167.59,2023-03-03 02:50:05
13324,332.7,2023-03-03 04:40:37
10976,111.44,2023-03-03 01:29:47
14943,660.33,2023-03-03 03:16:14
710,1223.87,2023-03-03 03:07:15
14029,1378.2,2023-03-03 03:58:14
13765,325.7,2023-03-03 01:43:54
11486,2949.79,2023-03-03 05:25:55
12562,825.29,2023-03-03 04:19:28
12666,941.81,2023-03-03 04:40:21
629,946.89,2023-03-03 04:23:48
354,1841.15,2023-03-03 03:14:11
12374,1186.43,2023-03-03 03:48:54
858,131.49,2023-03-03 06:38:52
12023,541.7,2023-03-03 03:04:24
14049,1538.67,2023-03-03 03:29:33
589,1768.01,2023-03-03 05:18:05
13210,1100.25,2023-03-03 04:42:02
13608,980.01,2023-03-03 03:40:58
15330,933.24,2023-03-03 01:48:04
13116,801.38,2023-03-03 03:45:33
12992,903.93,2023-03-03 03:45:08
14772,293.04,2023-03-03 03:45:07
10514,444.02,2023-03-03 02:55:57
388,901.07,2023-03-03 04:09:05
10579,4895.64,2023-03-03 00:55:59
14663,170.22,2023-03-03 04:01:04
10229,910.83,2023-03-03 05:47:30
12178,220.45,2023-03-03 08:47:21
12062,1189.41,2023-03-03 06:01:01
10692,581.61,2023-03-03 00:05:35
14007,2585.15,2023-03-03 05:32:06
14208,444.66,2023-03-03 02:04:12
10933,3397.37,2023-03-03 04:36:43
13118,321.6,2023-03-03 06:01:33
13264,448.31,2023-03-03 02:44:05
14347,1103.22,2023-03-03 07:22:04
15400,786.55,2023-03-03 04:22:53
12671,1373.8,2023-03-03 02:28:30
155,406.64,2023-03-03 03:23:46
11810,1594.01,2023-03-03 01:38:29
11023,21.41,2023-03-03 03:07:23
11757,593.86,2023-03-03 04:30:00
14373,21.21,2023-03-03 05:27:05
13594,1262.75,2023-03-03 03:04:35
14316,896.82,2023-03-03 03:22:32
10822,901.42,2023-03-03 01:30:32
12127,132.46,2023-03-03 06:53:03
13584,1733.33,2023-03-03 04:45:01
11422,1584.59,2023-03-03 03:37:35
594,1037.21,2023-03-03 03:56:11
12177,2331.72,2023-03-03 04:59:28
15288,502.94,2023-03-03 05:24:58
10714,1760.49,2023-03-03 03:33:10
12911,3346.18,2023-03-03 04:13:27
10662,279.36,2023-03-03 03:25:01
13635,8.71,2023-03-03 04:16:33
10158,3231.43,2023-03-03 03:17:23
10945,2234.78,2023-03-03 02:06:38
13604,473.52,2023-03-03 08:44:59
948,1910.85,2023-03-03 04:08:41
12077,2403.51,2023-03-03 02:14:55
399,971.07,2023-03-03 03:41:23
15006,619.45,2023-03-03 10:36:38
12538,1218.71,2023-03-03 03:02:09
13035,971.97,2023-03-03 05:50:58
13856,4833.87,2023-03-03 05:43:48
12007,464.44,2023-03-03 03:00:48
12435,1767.06,2023-03-03 01:03:30
10977,120.19,2023-03-03 04:46:54
741,139.06,2023-03-03 03:26:11
338,902.49,2023-03-03 04:17:42
15089,742.84,2023-03-03 01:34:55
11498,44.63,2023-03-03 03:16:50
10871,4146.71,2023-03-03 05:40:39
11799,917.97,2023-03-03 01:51:37
13470,534.6,2023-03-03 07:41:34
12320,236.84,2023-03-03 02:46:55
11329,616.81,2023-03-03 09:26:37
11732,2077.62,2023-03-03 05:57:00
13266,240.6,2023-03-03 04:21:59
14065,487.97,2023-03-03 05:45:47
368,1550.07,2023-03-03 05:14:14
11409,918.29,2023-03-03 04:01:47
13938,2162.19,2023-03-03 09:54:14
12704,548.61,2023-03-03 04:29:24
10134,2748.35,2023-03-03 04:15:31
646,636.77,2023-03-03 03:30:18
731,903.26,2023-03-03 08:56:23
941,987.87,2023-03-03 04:53:00
15423,489.27,2023-03-03 07:37:57
14686,550.13,2023-03-03 03:35:03
12311,1150.01,2023-03-03 03:02:01
10879,962.59,2023-03-03 03:45:51
15574,826.43,2023-03-03 03:38:51
10099,926.5,2023-03-03 04:47:15
14496,893.77,2023-03-03 07:11:06
785,1264.21,2023-03-03 06:41:05
13089,117.16,2023-03-03 04:53:56
15495,376.63,2023-03-03 05:45:13
10900,3240.16,2023-03-03 02:40:53
15376,509.11,2023-03-03 06:53:32
13932,802.2,2023-03-03 04:50:59
13916,1885.45,2023-03-03 08:02:24
11381,210.98,2023-03-03 04:48:05
11218,968.78,2023-03-03 01:44:13
11546,2965.84,2023-03-03 06:20:24
14903,1192.26,2023-03-03 10:50:05
534,225.36,2023-03-03 03:46:02
10497,350.35,2023-03-03 03:50:36
14524,649.34,2023-03-03 03:45:06
12564,2398.29,2023-03-03 03:54:55
10368,1185.77,2023-03-03 03:05:23
11151,2504.82,2023-03-03 02:03:49
15083,747.48,2023-03-03 06:47:49
14433,114.87,2023-03-03 05:13:06
10203,593.22,2023-03-03 04:27:17
810,1323.32,2023-03-03 08:46:39
12700,1027.91,2023-03-03 04:54:48
12821,1662.27,2023-03-03 02:55:13
875,728.58,2023-03-03 03:04:33
13543,391.32,2023-03-03 06:59:14
14269,918.95,2023-03-03 07:32:49
12221,995.77,2023-03-03 05:10:50
15558,664.07,2023-03-03 02:12:41
271,34.29,2023-03-03 06:08:53
11368,131.5,2023-03-03 03:58:16
10991,84.32,2023-03-03 05:40:04
14528,1351.58,2023-03-03 04:44:53
14480,17.56,2023-03-03 02:55:29
12413,909.3,2023-03-03 02:19:38
11392,185.3,2023-03-03 06:58:12
12,1483.24,2023-03-03 05:18:17
12028,110.94,2023-03-03 01:20:36
13840,115.13,2023-03-03 03:16:03
10110,1860.54,2023-03-03 03:56:45
12812,4493.78,2023-03-03 05:32:54
732,201.25,2023-03-03 02:59:13
13902,1033.97,2023-03-03 05:02:55
11412,659.0,2023-03-03 07:43:53
15034,976.39,2023-03-03 10:53:49
14574,1316.43,2023-03-03 06:54:11
13325,349.33,2023-03-03 07:36:05
14763,280.44,2023-03-03 03:16:32
10639,430.54,2023-03-03 02:27:16
10461,2220.62,2023-03-03 03:31:26
13666,111.52,2023-03-03 00:45:46
13498,1815.84,2023-03-03 01:34:11
51,922.35,2023-03-03 07:57:01
845,1082.32,2023-03-03 04:15:49
11846,1170.29,2023-03-03 03:46:19
238,187.46,2023-03-03 01:40:38
15482,821.11,2023-03-03 05:22:42
15099,361.76,2023-03-03 03:56:20
13109,511.54,2023-03-03 04:24:01
14745,230.79,2023-03-03 04:37:56
11899,1050.88,2023-03-03 02:44:49
11283,4551.81,2023-03-03 04:06:24
11340,473.47,2023-03-03 03:17:51
13393,810.92,2023-03-03 05:48:08
10440,5934.97,2023-03-03 03:12:38
14930,140.7,2023-03-03 02:53:32
10081,932.07,2023-03-03 04:45:52
11398,291.57,2023-03-03 03:44:41
12455,937.91,2023-03-03 04:57:01
13335,432.07,2023-03-03 03:19:22
11475,178.35,2023-03-03 04:04:27
15282,650.5,2023-03-03 03:50:41
13703,2968.02,2023-03-03 04:28:51
7,1027.6,2023-03-03 01:36:10
13810,944.91,2023-03-03 01:51:27
11900,116.82,2023-03-03 05:04:04
12194,1042.39,2023-03-03 04:05:52
12524,904.66,2023-03-03 03:09:18
11296,1958.01,2023-03-03 07:24:21
10475,187.56,2023-03-03 02:23:54
13261,1512.4,2023-03-03 07:54:41
10943,8.65,2023-03-03 02:35:18
923,481.8,2023-03-03 03:19:57
410,1375.52,2023-03-03 02:17:17
15100,956.2,2023-03-03 03:29:17
790,660.54,2023-03-03 05:26:15
767,3092.91,2023-03-03 03:02:02
15389,575.71,2023-03-03 03:00:43
11161,578.42,2023-03-03 02:21:51
15214,1035.04,2023-03-03 05:26:28
10927,959.14,2023-03-03 01:45:20
14627,631.34,2023-03-03 04:12:23
12955,2141.95,2023-03-03 04:43:09
12402,624.34,2023-03-03 02:14:45
696,215.64,2023-03-03 09:01:23
15061,532.48,2023-03-03 05:15:08
14959,1398.61,2023-03-03 05:37:07
13364,140.07,2023-03-03 08:15:42
11969,317.98,2023-03-03 02:18:04
13692,120.24,2023-03-03 02:46:20
11112,945.35,2023-03-03 00:58:04
12693,828.58,2023-03-03 01:58:01
14543,2093.16,2023-03-03 04:34:03
13561,3197.68,2023-03-03 02:59:29
11915,2890.15,2023-03-03 05:14:03
12951,95.83,2023-03-03 01:44:42
10225,360.2,2023-03-03 02:37:06
300,2639.41,2023-03-03 05:55:32
13529,1457.98,2023-03-03 03:36:15
12470,464.62,2023-03-03 05:18:51
10463,223.82,2023-03-03 07:54:57
14009,310.65,2023-03-03 04:54:34
13921,544.75,2023-03-03 06:26:48
14083,1160.53,2023-03-03 06:44:00
15324,384.21,2023-03-03 08:07:22
14145,585.3,2023-03-03 04:23:22
13982,591.65,2023-03-03 04:48:38
13913,119.06,2023-03-03 05:58:34
10845,896.04,2023-03-03 02:27:32
11411,444.23,2023-03-03 03:26:57
11462,928.27,2023-03-03 05:51:42
15203,1149.34,2023-03-03 08:58:53
13555,335.8,2023-03-03 02:00:53
823,2945.6,2023-03-03 02:25:33
11862,1959.87,2023-03-03 03:05:35
12045,1104.86,2023-03-03 04:54:09
237,318.29,2023-03-03 03:38:21
12182,419.48,2023-03-03 02:19:18
10241,1055.24,2023-03-03 05:37:21
12995,658.47,2023-03-03 03:04:24
14747,810.63,2023-03-03 02:57:42
10849,391.21,2023-03-03 02:43:57
12978,416.44,2023-03-03 03:26:16
11219,538.25,2023-03-03 02:17:32
12282,942.47,2023-03-03 07:21:13
10517,437.02,2023-03-03 04:12:11
359,897.76,2023-03-03 08:40:06
234,1067.81,2023-03-03 05:17:21
14536,1934.92,2023-03-03 08:57:03
258,918.68,2023-03-03 05:38:28
11561,27.71,2023-03-03 01:03:58
10621,604.86,2023-03-03 06:48:18
12079,589.98,2023-03-03 03:12:31
10448,4890.64,2023-03-03 09:09:29
10334,160.89,2023-03-03 07:48:16
13495,971.19,2023-03-03 03:56:04
12278,556.97,2023-03-03 05:48:00
13237,2901.07,2023-03-03 02:34:02
12277,114.68,2023-03-03 08:40:57
10544,1983.57,2023-03-03 07:26:43
11737,522.55,2023-03-03 04:59:32
10834,530.65,2023-03-03 06:27:48
12653,1383.33,2023-03-03 02:42:36
13756,976.5,2023-03-03 04:58:06
12922,1608.78,2023-03-03 05:12:03
13011,982.99,2023-03-03 02:25:43
13613,1855.17,2023-03-03 07:43:45
11000,586.69,2023-03-03 04:25:35
12092,1405.35,2023-03-03 02:25:22
11930,1390.18,2023-03-03 04:41:46
44,1204.07,2023-03-03 02:18:49
11388,445.26,2023-03-03 02:02:19
14697,1405.4,2023-03-03 06:22:06
15308,377.47,2023-03-03 04:27:11
13841,908.81,2023-03-03 02:43:53
13038,270.47,2023-03-03 04:28:30
136,979.0,2023-03-03 01:42:50
11138,26.36,2023-03-03 05:46:24
11516,529.9,2023-03-03 06:46:54
11713,446.82,2023-03-03 02:27:45
11484,823.44,2023-03-03 09:10:05
11365,982.43,2023-03-03 05:13:45
11845,426.49,2023-03-03 02:46:55
10739,10.33,2023-03-03 01:34:22
15079,699.02,2023-03-03 07:31:40
873,848.51,2023-03-03 02:08:07
13493,1855.34,2023-03-03 04:07:38
14495,475.39,2023-03-03 04:04:38
10605,1184.73,2023-03-03 00:29:54
15273,945.27,2023-03-03 02:57:56
10366,971.02,2023-03-03 01:41:31
11339,2337.96,2023-03-03 04:20:11
109,1777.37,2023-03-03 06:17:25
15223,503.3,2023-03-03 08:34:19
15111,414.45,2023-03-03 09:29:23
13675,458.07,2023-03-03 03:56:42
13814,370.71,2023-03-03 04:44:30
536,1376.19,2023-03-03 03:00:33
10914,438.82,2023-03-03 07:25:09
13494,21.32,2023-03-03 02:17:19
14159,938.49,2023-03-03 02:08:45
13100,735.68,2023-03-03 06:18:46
14040,25.69,2023-03-03 02:10:13
13939,941.99,2023-03-03 05:32:57
15525,900.44,2023-03-03 04:45:40
12543,1934.89,2023-03-03 02:00:19
182,1863.55,2023-03-03 07:50:47
15233,960.83,2023-03-03 03:42:01
14980,1189.75,2023-03-03 04:15:57
13357,193.93,2023-03-03 03:30:57
11157,231.96,2023-03-03 03:34:20
14926,479.89,2023-03-03 03:40:34
12617,180.98,2023-03-03 05:43:41
10184,1069.61,2023-03-03 04:39:28
452,597.42,2023-03-03 02:37:58
13770,106.18,2023-03-03 03:01:16
14535,959.5,2023-03-03 04:46:58
12396,416.68,2023-03-03 06:08:29
163,47.39,2023-03-03 03:22:17
12239,1389.77,2023-03-04 04:18:40
13499,903.71,2023-03-04 03:36:12
13971,1115.44,2023-03-04 03:07:57
313,906.57,2023-03-04 01:35:38
12277,10.23,2023-03-04 05:27:59
11853,456.23,2023-03-04 06:20:14
10622,122.58,2023-03-04 06:56:52
14326,3243.91,2023-03-04 04:47:10
10992,1294.82,2023-03-04 04:28:21
13617,1185.84,2023-03-04 03:45:56
10935,913.67,2023-03-04 04:16:43
13392,604.86,2023-03-04 03:13:10
11027,5578.25,2023-03-04 05:46:31
15083,169.53,2023-03-04 04:11:41
13091,692.15,2023-03-04 03:02:21
10329,214.64,2023-03-04 02:19:18
10974,971.8,2023-03-04 05:39:07
15374,218.34,2023-03-04 06:04:45
10002,979.34,2023-03-04 08:41:59
10597,1940.99,2023-03-04 04:29:05
301,1939.03,2023-03-04 03:42:17
13556,1364.25,2023-03-04 03:16:26
15603,297.78,2023-03-04 06:11:51
10095,125.77,2023-03-04 03:55:35
11249,2742.77,2023-03-04 04:25:50
15618,281.93,2023-03-04 04:40:22
15007,973.49,2023-03-04 01:17:26
12535,1339.68,2023-03-04 01:04:23
10833,1762.51,2023-03-04 05:13:04
13141,582.97,2023-03-04 03:15:32
10495,401.95,2023-03-04 05:09:07
13092,464.8,2023-03-04 03:56:14
13303,1525.02,2023-03-04 05:37:55
10961,2939.7,2023-03-04 04:26:29
327,5937.46,2023-03-04 03:09:40
14508,3620.32,2023-03-04 06:19:44
10047,916.1,2023-03-04 04:12:24
11746,408.65,2023-03-04 05:18:35
182,140.42,2023-03-04 01:33:24
14192,414.8,2023-03-04 03:46:44
13990,1886.76,2023-03-04 07:05:43
11598,1585.46,2023-03-04 02:15:51
10450,1114.23,2023-03-04 06:01:40
12479,530.08,2023-03-04 03:00:25
10165,647.07,2023-03-04 04:06:33
13860,877.45,2023-03-04 05:01:55
12749,663.03,2023-03-04 05:19:25
12664,1754.18,2023-03-04 04:32:40
13789,912.86,2023-03-04 07:37:11
651,456.61,2023-03-04 01:41:01
11325,3450.44,2023-03-04 03:45:49
11303,1352.9,2023-03-04 01:44:25
11185,1202.72,2023-03-04 03:21:24
10970,281.29,2023-03-04 08:09:09
13148,1970.33,2023-03-04 06:21:22
15478,506.15,2023-03-04 03:21:00
15393,370.56,2023-03-04 06:01:30
12178,11.8,2023-03-04 02:05:20
268,1216.05,2023-03-04 02:19:15
14035,2223.77,2023-03-04 03:28:26
13410,544.11,2023-03-04 01:40:55
10197,3564.61,2023-03-04 05:45:00
14564,918.31,2023-03-04 02:13:24
10378,190.48,2023-03-04 05:07:55
261,228.24,2023-03-04 03:35:20
15089,19.59,2023-03-04 05:45:50
11802,703.79,2023-03-04 02:36:33
11242,2824.58,2023-03-04 05:55:35
14708,1625.58,2023-03-04 02:55:27
524,1244.76,2023-03-04 03:15:12
11171,555.54,2023-03-04 05:53:57
13664,370.25,2023-03-04 03:43:06
11720,438.63,2023-03-04 06:44:58
716,540.07,2023-03-04 06:30:07
14785,1178.73,2023-03-04 04:03:09
10220,1914.46,2023-03-04 02:42:37
11205,855.0,2023-03-04 02:15:30
11336,511.15,2023-03-04 05:32:14
12150,1087.06,2023-03-04 03:45:36
11339,34.88,2023-03-04 04:17:38
13247,1952.23,2023-03-04 05:29:54
12938,2621.35,2023-03-04 04:03:08
897,2559.89,2023-03-04 04:00:05
12584,2293.76,2023-03-04 04:49:20
11110,2899.58,2023-03-04 04:10:46
15053,882.41,2023-03-04 01:38:22
11051,1918.05,2023-03-04 03:22:40
14791,495.49,2023-03-04 05:48:42
687,1324.44,2023-03-04 02:44:09
10722,5563.47,2023-03-04 03:37:01
